,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,y_hat,pred_default
3382,17,43,13490,8490,0,36,0.04464285714285714,0,1,1,0,0.8505860562991756
3383,2,26,14950,14950,0,72,0.1025,1,1,1,0,0.6148100429959226
3384,5,68,14500,9000,0,36,0.1871428571428571,0,1,0,0,0.8221763813990486
3385,10,48,12490,9490,0,96,0.02828746177370031,0,0,0,0,0.7566619090336729
3386,1,31,29990,29990,0,24,0.2257676098735701,0,0,0,0,0.5124353397162171
3387,14,32,12300,12300,0,84,0.1214285714285714,0,1,1,0,0.7903492975063191
3388,0,21,8990,10224,0,60,0.1406133133881825,0,0,0,1,0.46764504490819747
3389,2,27,11900,10489,0,84,0.1178294573643411,0,0,0,0,0.61858288227031
3390,17,57,4724,4981,0,48,0.08188405797101449,0,1,1,0,0.8518771409260728
3391,30,56,13469,13469,0,60,0.06465863453815261,0,1,1,0,0.8570046612739561
3392,5,67,13900,8900,0,60,0.162,0,1,1,0,0.8154492887492214
3393,6,66,2700,2700,0,24,0.0936,0,1,1,0,0.869501550537781
3394,3,26,13690,8690,0,60,0.075,0,0,1,0,0.7214815710041765
3395,19,44,8490,5912,0,48,0.06238095238095238,0,0,1,0,0.8058863594717542
3396,1,26,8600,9305,0,60,0.11,0,0,0,0,0.5547504642492803
3397,9,28,12950,13509,0,96,0.08944444444444444,0,0,0,0,0.7443302565308441
3398,1,32,6990,7611,0,60,0.1505263157894737,0,1,0,0,0.6244950573370294
3399,0,36,35000,29750,0,60,0.1261820330969267,0,1,1,0,0.7547401003759885
3400,15,54,14500,13000,0,84,0.1005882352941176,0,1,1,0,0.8516801691615372
3401,19,48,15960,15960,0,72,0.1087336244541485,0,1,1,0,0.8350010308718766
3402,8,51,11130,12433,0,48,0.130952380952381,0,1,1,0,0.8444599899091493
3403,6,49,10570,6270,0,72,0.014,0,0,0,0,0.7561359773994605
3404,7,59,24585,21585,0,60,0.1125523012552301,0,0,0,0,0.7051106339840734
3405,21,49,29710,21710,0,60,0.09384615384615384,0,1,1,0,0.8449720152435558
3406,5,33,13000,8615,0,48,0.1,0,0,0,0,0.7987645227726214
3407,22,45,20970,10785,1,48,0.05727272727272727,0,1,1,0,0.8540316432617646
3408,8,32,10000,10000,0,60,0.1102941176470588,0,0,1,0,0.7362282710865831
3409,1,32,13495,15696,0,72,0.098,0,0,0,0,0.6221266636528027
3410,2,24,12490,13009,0,72,0.1197604790419162,0,0,0,0,0.5981749468510129
3411,5,54,18880,20844,0,84,0.1833333333333333,0,0,0,0,0.5866386388993763
3412,6,36,7999,9355,0,72,0.08603351955307263,0,1,0,0,0.7381003681608707
3413,20,80,13940,8440,0,60,0.095625,0,1,1,0,0.7949007929124783
3414,35,52,9500,10465,0,72,0.1048484848484848,0,1,0,0,0.7730130293621081
3415,4,65,21500,18500,0,36,0.078,0,1,1,0,0.8257958171771466
3416,24,49,11544,11544,0,84,0.09055555555555556,0,0,0,0,0.7336096871551333
3417,6,56,14990,10517,0,48,0.1792307692307692,0,0,0,0,0.7469325261597816
3418,4,22,7995,8505,0,60,0.09,0,0,0,0,0.6615150298164728
3419,14,79,5990,2990,1,12,0.2141666666666667,0,0,0,0,0.6805642468851841
3420,2,29,9740,10739,0,48,0.1041176470588235,0,0,0,0,0.6820303792158661
3421,2,60,11744,12970,0,72,0.1273333333333333,0,0,0,0,0.609478146718732
3422,5,29,19293,23164,0,96,0.09366666666666666,0,0,0,0,0.5930152607076341
3423,1,27,7000,4301,0,48,0.0775,0,0,1,0,0.6659371454485639
3424,1,64,16790,13790,0,48,0.1051612903225806,0,1,1,0,0.8187830483961845
3425,22,61,5500,2791,1,36,0.041,0,1,1,0,0.8509511698932004
3426,0,49,26450,24170,0,48,0.1456410256410256,0,1,0,0,0.6472450670025929
3427,31,54,14900,11900,0,60,0.04760855190654618,0,1,1,0,0.851685590612249
3428,33,61,11800,3800,1,24,0.04685714285714285,0,1,1,0,0.8398314275300507
3429,5,22,10500,8149,0,60,0.1,0,0,1,0,0.6711479744937334
3430,3,19,5000,5563,0,48,0.0656,0,0,0,0,0.7085760896796961
3431,21,47,10500,3200,1,36,0.05673758865248227,0,1,1,0,0.8529168658794216
3432,2,35,2872,2872,0,27,0.06111111111111111,0,1,1,0,0.8143871208899436
3433,4,48,13680,13691,0,96,0.108125,0,0,0,0,0.6960578882417741
3434,1,53,7748,1544,1,12,0.1366459627329193,0,1,0,0,0.73567615400121
3435,15,48,14500,15844,0,72,0.1714285714285714,0,1,1,0,0.8204068768806038
3436,2,37,10450,10450,0,48,0.1107142857142857,0,0,1,0,0.7120235589278702
3437,4,26,8726,8726,0,57,0.05882352941176471,0,1,0,0,0.7257557883419057
3438,13,52,8833,5190,0,36,0.1390909090909091,0,0,0,0,0.7761912430608924
3439,9,35,9300,10084,0,60,0.0670122176971492,0,1,0,0,0.7891950218448001
3440,1,49,12900,10900,0,48,0.078125,0,1,1,0,0.8251770843743168
3441,5,57,8800,8737,0,60,0.0805,0,1,1,0,0.8102326451695343
3442,0,24,12500,10500,0,60,0.1544,0,0,0,0,0.5658367381729127
3443,15,47,9670,7170,0,60,0.02592810842663524,0,0,0,0,0.7689672718256897
3444,1,29,15633,17610,0,96,0.07415107415107415,0,1,0,0,0.6533534278852762
3445,27,62,13900,14897,0,48,0.1816216216216216,0,0,1,0,0.7426192289101184
3446,5,47,6628,7159,0,48,0.08122833085685983,0,1,1,0,0.8506747639904484
3447,9,47,12500,9552,0,36,0.1466666666666667,0,1,1,0,0.850380883705475
3448,0,48,11500,12708,0,36,0.11,0,1,0,0,0.7638093714883933
3449,19,38,22880,22880,0,72,0.07238095238095238,0,1,0,0,0.7617505531026041
3450,2,30,24500,14500,0,60,0.089,0,1,0,0,0.7256284320998101
3451,2,27,18990,17145,0,60,0.1239263803680982,0,0,0,0,0.6272376159268676
3452,7,58,21990,13990,0,60,0.056,0,1,1,0,0.8564910750663333
3453,12,63,22325,16075,0,72,0.07666666666666666,0,1,1,0,0.8564427739545508
3454,2,54,16390,17914,0,60,0.1862068965517241,0,0,0,0,0.6082022845807485
3455,29,46,11240,8335,0,96,0.0404,0,1,1,0,0.8046978090861409
3456,2,51,16480,18962,0,72,0.124860646599777,0,1,0,0,0.6887422050593748
3457,2,19,10490,11613,0,72,0.1013513513513514,0,0,0,0,0.5880798544872748
3458,4,57,15655,19299,0,72,0.1784511784511784,0,0,0,0,0.5999969231006538
3459,1,23,9900,9900,0,48,0.07052631578947369,1,0,0,1,0.4964327943045379
3460,1,37,10270,8626,0,96,0.05210526315789474,0,0,0,0,0.6765432855810508
3461,0,24,9580,6580,0,48,0.06666666666666667,0,0,0,0,0.6822729994280137
3462,14,54,15891,9590,1,48,0.18,0,0,0,0,0.7698550840452418
3463,0,28,10250,8100,0,96,0.05185185185185185,0,1,0,0,0.6358308868655413
3464,0,22,24421,26794,0,72,0.2141666666666667,0,0,0,1,0.34794407970604313
3465,0,19,13390,11890,0,48,0.1263636363636364,0,0,0,0,0.6321975671294896
3466,4,54,6648,7410,0,72,0.0728643216080402,0,0,0,0,0.6829600180864921
3467,6,50,8200,8816,0,36,0.22,0,0,1,0,0.7774431705829148
3468,5,70,5810,5973,0,36,0.1560283687943262,0,0,1,0,0.7716991463042697
3469,38,54,18590,16590,0,96,0.06466666666666666,0,0,1,0,0.7820588497881011
3470,2,40,13980,4286,1,48,0.03968253968253968,0,1,1,0,0.8364957082695164
3471,5,42,9500,10408,0,72,0.09257142857142857,0,1,0,0,0.7177737754959854
3472,12,58,6100,5500,0,24,0.08076923076923077,0,1,0,0,0.8490849990795087
3473,4,51,12480,10422,0,60,0.0784,0,1,1,0,0.8493657244427398
3474,29,76,11990,11990,0,96,0.1375227686703097,0,0,0,0,0.6493179037672956
3475,0,29,13116,10175,0,48,0.07125,0,0,0,0,0.7231747383137161
3476,15,35,12950,9950,0,60,0.05588673621460507,0,0,1,0,0.8294351878639056
3477,15,56,10650,8531,0,36,0.1008,0,1,1,0,0.8817905172660423
3478,41,57,9200,7200,0,60,0.03685714285714286,0,1,1,0,0.8311844747901458
3479,1,46,10000,10866,0,60,0.1176470588235294,0,0,0,0,0.5926667687336598
3480,7,37,18970,1810,1,12,0.055,0,0,0,0,0.7835142316511636
3481,3,26,24800,24800,0,48,0.1593333333333333,0,0,0,0,0.6130287591979915
3482,19,46,23950,11600,1,48,0.06912928759894459,0,1,1,0,0.8557298173519409
3483,4,38,18500,9500,0,48,0.1409395973154362,0,0,0,0,0.7760849811153578
3484,10,74,7990,4990,0,24,0.1825,0,1,1,0,0.8588823288016281
3485,1,24,13600,13600,0,60,0.1005555555555556,0,0,0,0,0.620232466421188
3486,10,35,4940,2036,0,12,0.04325,0,1,1,0,0.862914943657247
3487,4,40,20990,20990,0,72,0.1607717041800643,0,0,0,0,0.5639312511544797
3488,6,49,11235,7864,0,48,0.113125,0,1,1,0,0.8702823044789673
3489,3,44,28000,21500,0,72,0.1262857142857143,0,1,1,0,0.7926342188839964
3490,18,44,16200,16200,0,60,0.08695652173913043,0,0,0,0,0.7790470314853587
3491,7,23,13844,12494,0,36,0.1021953065859198,0,0,0,0,0.7539156562657492
3492,35,56,9990,10904,0,48,0.0956,0,1,0,0,0.831131354207659
3493,5,33,6900,2900,1,36,0.07166666666666667,0,1,0,0,0.790499849635286
3494,37,58,4450,4711,0,96,0.02291666666666667,0,0,0,0,0.6769020556055159
3495,6,35,16900,4220,1,60,0.04111111111111111,0,1,0,0,0.7253318841495862
3496,48,69,6500,7599,0,48,0.08461538461538462,0,1,0,0,0.7961344758761932
3497,10,67,6300,6888,0,48,0.04342857142857143,0,1,0,0,0.812558300525411
3498,8,30,8595,9636,0,48,0.09681818181818182,0,0,0,0,0.7587785568978423
3499,5,66,15990,19138,0,84,0.2069230769230769,0,0,1,0,0.6713690204107534
3500,7,55,8500,9956,0,72,0.09384615384615384,0,1,1,0,0.7908291267669211
3501,31,50,11722,12641,0,48,0.1478982874935132,0,1,0,0,0.8100209409221915
3502,12,46,10300,11933,0,72,0.0809090909090909,0,0,1,0,0.8016373845635333
3503,1,57,5553,2125,0,24,0.08454545454545455,0,0,1,0,0.7703876099675344
3504,2,40,9625,10436,0,60,0.055,0,0,0,0,0.6611965530530357
3505,27,60,9735,10877,0,48,0.1388888888888889,0,0,1,0,0.7646075413334059
3506,4,35,9490,9490,0,60,0.08125,0,0,0,0,0.6957422651170833
3507,2,53,13500,14026,0,96,0.1141935483870968,0,1,0,0,0.7329003682214662
3508,14,55,17750,19663,0,96,0.188135593220339,0,1,0,0,0.7489773179209078
3509,15,78,11990,1990,1,24,0.05058823529411765,0,1,0,0,0.8226201445472608
3510,2,23,14500,14500,0,60,0.1977777777777778,0,0,0,0,0.5801325027149662
3511,6,68,16700,19196,0,60,0.1035,0,1,1,0,0.8143574196712746
3512,7,50,8450,7450,0,48,0.09510567296996662,0,1,1,0,0.8505660355671749
3513,3,27,11200,11200,0,48,0.1006666666666667,0,0,0,0,0.7550042645041678
3514,6,50,10220,11080,0,60,0.14,0,0,0,0,0.6695278420894184
3515,31,54,14850,16314,0,72,0.08517555266579974,0,1,1,0,0.8335967866050702
3516,3,55,11990,6990,0,96,0.056875,0,0,1,0,0.7328751759133354
3517,6,51,12861,2861,1,24,0.08714285714285715,0,0,0,0,0.8515287243806893
3518,24,62,7625,4925,0,60,0.04,0,1,1,0,0.8063888449804666
3519,1,20,26500,22800,0,72,0.1241176470588235,0,0,0,1,0.40723205678554797
3520,25,45,4300,4564,0,36,0.04624277456647399,0,0,0,0,0.7865627290680262
3521,9,29,12259,7259,0,72,0.09111111111111111,0,0,0,0,0.7613797860431455
3522,4,43,8490,8768,0,72,0.1,0,0,0,0,0.7103735318949573
3523,5,28,13250,7300,1,96,0.055,0,1,0,0,0.6743604667841734
3524,1,56,5000,4700,0,48,0.1330049261083744,0,1,0,0,0.6686489736180626
3525,26,56,7900,8658,0,48,0.1101499423298731,1,0,1,0,0.6416162409683874
3526,1,82,6500,6767,0,48,0.1083916083916084,0,1,0,0,0.6665790172119238
3527,16,45,7179,6438,0,48,0.12,0,0,0,0,0.7684992358751461
3528,14,32,6390,3637,0,36,0.07066666666666667,0,0,0,0,0.7884093726783619
3529,1,41,5900,5900,0,60,0.04142857142857143,0,0,0,0,0.6490088664445701
3530,6,58,6990,6980,0,72,0.07427413909520594,0,1,0,0,0.7887371819236684
3531,16,44,12700,10900,0,60,0.04793103448275862,0,1,1,0,0.8458828268849728
3532,15,48,5000,4000,0,36,0.05363636363636363,0,1,1,0,0.8723546935846932
3533,15,51,23485,12996,0,60,0.1294444444444444,0,1,1,0,0.8579826050625283
3534,33,63,5600,5600,0,36,0.03473684210526316,0,1,1,0,0.854206644883045
3535,0,22,14150,11038,0,48,0.1626666666666667,0,0,0,0,0.6416222742034391
3536,4,54,12173,12173,0,48,0.05708333333333333,0,1,0,0,0.8296990415862417
3537,8,57,4470,4470,0,24,0.07918367346938776,0,1,1,0,0.879500501024243
3538,18,40,9300,6272,0,60,0.01813471502590673,0,1,1,0,0.8273982137930904
3539,2,21,22950,22656,0,84,0.1228139904610493,0,0,0,1,0.46551164690344327
3540,16,80,22450,15450,0,36,0.1558620689655172,0,1,1,0,0.7887966960759994
3541,0,29,28665,19290,0,60,0.1153333333333333,0,1,0,0,0.6431165149889031
3542,13,72,8459,8459,0,60,0.05344827586206897,0,1,0,0,0.7810082485014054
3543,30,54,4598,4598,0,36,0.04035608308605342,0,1,1,0,0.8641574144293371
3544,22,42,14665,16068,0,72,0.1075581395348837,1,0,1,0,0.6354851347083349
3545,3,27,4847,5227,0,48,0.06742857142857143,0,0,0,0,0.7574016410281621
3546,3,31,15400,13400,0,60,0.08352941176470588,0,1,1,0,0.8052312039515236
3547,11,82,7850,7150,0,36,0.06935687263556116,0,1,1,0,0.8596574972635925
3548,15,50,13990,12263,0,84,0.1618181818181818,0,1,0,0,0.775351110785782
3549,6,52,8900,8636,0,48,0.07823529411764706,0,1,0,0,0.8343093275751443
3550,0,63,11300,11300,0,24,0.362962962962963,0,1,1,0,0.6877464554853927
3551,1,44,11770,11735,0,60,0.1167567567567568,0,0,0,0,0.5975450137958428
3552,7,52,19500,20954,0,60,0.0834375,1,0,1,0,0.67993043588972
3553,1,57,4071,4386,0,36,0.06363636363636363,0,1,1,0,0.8258151374818012
3554,1,21,11987,11987,0,60,0.1075,0,0,0,0,0.5636202924460362
3555,4,21,15900,17674,0,96,0.1533333333333333,0,0,0,0,0.6065205691592599
3556,0,51,15490,16960,0,72,0.08936170212765958,0,0,0,0,0.698236477382874
3557,2,54,3869,3999,0,72,0.04338698390482855,0,0,0,0,0.6601769790041135
3558,4,60,25900,21854,0,60,0.10875,0,1,0,0,0.708788664241381
3559,2,20,13990,15289,0,60,0.1640845070422535,0,0,0,0,0.5434682863108076
3560,5,28,16200,13128,0,48,0.205,0,1,0,0,0.7648763630545569
3561,6,30,15500,5000,1,36,0.0725,0,0,0,0,0.82693916435765
3562,3,20,7990,8531,0,48,0.07226277372262774,0,0,0,0,0.7049987872696999
3563,25,51,19910,17914,0,96,0.09826086956521739,0,1,0,0,0.7928288740872088
3564,0,36,7208,7208,0,36,0.07792207792207792,0,1,0,0,0.6962226197718586
3565,13,58,11487,11301,0,60,0.1341935483870968,0,1,0,0,0.7899043463850441
3566,7,59,17495,19641,0,72,0.1458904109589041,0,0,0,0,0.6395031034396816
3567,7,33,17500,12500,0,72,0.04598092643051771,0,0,1,0,0.7817870372741986
3568,2,35,11600,12905,0,96,0.08388888888888889,0,1,0,0,0.6897547383691461
3569,8,51,19850,16350,0,48,0.1442028985507246,0,0,0,0,0.7634656813264855
3570,13,37,9950,10872,0,72,0.1178571428571429,0,0,0,0,0.7297905010451731
3571,1,39,14600,14600,0,84,0.09422222222222222,0,0,0,0,0.6044808116324478
3572,3,28,19990,18428,0,60,0.119047619047619,0,0,0,0,0.6827508329640248
3573,3,56,8000,8374,0,36,0.1235,0,1,1,0,0.8537743179426237
3574,11,47,25870,26790,0,48,0.205,0,1,1,0,0.7930903984254025
3575,9,57,9519,10845,0,72,0.0835,0,0,0,0,0.7265680631643996
3576,2,28,5490,6284,0,60,0.09076923076923077,0,0,0,0,0.665995357130769
3577,6,23,29190,23825,0,48,0.14,0,0,0,0,0.6693059542004465
3578,2,48,13990,6646,1,72,0.07615384615384616,0,1,1,0,0.7901176457510903
3579,14,45,3819,3819,0,37,0.07857142857142857,0,0,0,0,0.7972459922071585
3580,3,60,25990,27927,0,60,0.1604878048780488,0,0,0,0,0.5518653979367458
3581,23,62,9885,6230,0,48,0.04212121212121212,0,1,1,0,0.8557282319388629
3582,1,62,7500,8176,0,48,0.1495934959349594,0,0,0,0,0.5881804621792421
3583,18,73,3659,3659,0,12,0.09424242424242424,0,1,1,0,0.8642842260830461
3584,6,51,19550,19050,0,96,0.05717884130982367,0,1,1,0,0.8412839047629341
3585,34,51,25500,21372,0,48,0.084375,0,0,1,0,0.7928206192225868
3586,10,73,31574,25490,0,60,0.235042735042735,0,0,0,0,0.6028816135524229
3587,1,37,19160,17485,0,60,0.0755868544600939,0,1,0,0,0.7431174373133693
3588,1,27,14880,14963,0,48,0.1177362304194037,0,0,0,0,0.6812487577648554
3589,6,34,13659,17476,1,72,0.1127777777777778,0,1,0,0,0.7273979980632036
3590,12,44,14990,16098,0,36,0.2159090909090909,0,0,0,0,0.7613278877889159
3591,20,48,16490,15225,0,72,0.1110344827586207,0,0,0,0,0.737375922653359
3592,10,68,9990,10482,0,72,0.07136363636363637,0,0,0,0,0.7157232608709012
3593,1,31,24990,27800,0,96,0.1257739938080495,0,1,0,0,0.5096072294153795
3594,1,22,12900,13665,0,60,0.1168674698795181,0,0,0,0,0.5662099344856832
3595,1,22,9800,9364,0,60,0.0704,0,0,0,0,0.5839655601284037
3596,3,55,10870,6143,0,60,0.06436781609195402,0,1,1,0,0.8335476045997765
3597,3,57,12790,12024,0,84,0.1093333333333333,0,0,1,0,0.7502107841335721
3598,25,56,23990,23990,0,72,0.0803125,0,1,1,0,0.8483550864053262
3599,11,71,16140,15394,0,60,0.0995,0,0,0,0,0.6942673606793345
3600,2,30,10990,11070,0,60,0.08011363636363636,0,1,0,0,0.7271124411057892
3601,8,67,10100,10501,0,48,0.131739855475264,0,0,0,0,0.7134024751786212
3602,14,44,11495,9495,0,84,0.09571428571428571,0,0,0,0,0.7586690395831264
3603,26,46,13990,3990,1,24,0.05133333333333333,0,0,1,0,0.7970040734583945
3604,0,64,13069,10256,0,48,0.1155,0,1,1,0,0.7937163936118385
3605,40,63,13488,13488,0,72,0.117032967032967,0,0,1,0,0.7029384269090437
3606,0,26,14490,13055,0,60,0.1757142857142857,0,0,0,0,0.5568364634464541
3607,0,22,25500,25500,0,96,0.1812121212121212,0,0,0,1,0.359272996084554
3608,20,59,6540,4225,0,24,0.08619047619047619,0,1,1,0,0.8808456206994513
3609,3,54,8569,7569,0,72,0.1,0,0,0,0,0.7227084694749096
3610,29,54,3489,3860,0,36,0.04448818897637796,0,1,0,0,0.820842630371545
3611,1,49,32000,30000,0,36,0.14,0,1,0,0,0.6435217252193356
3612,6,47,5359,5359,0,24,0.0666857469948483,0,1,1,0,0.8797932846271999
3613,18,77,6290,2290,1,24,0.06533333333333333,0,0,1,0,0.8216426461365984
3614,0,32,6600,6600,0,60,0.08895265423242468,0,0,0,0,0.6159802674984148
3615,35,52,12000,13078,0,60,0.0613685179502915,0,1,1,0,0.8443341580527934
3616,0,35,7980,8593,0,48,0.05965463108320251,0,1,0,0,0.6722709363452903
3617,8,58,6373,6373,0,48,0.06454545454545454,0,1,0,0,0.8301441400285091
3618,13,41,13990,14114,0,60,0.08124215809284818,0,1,0,0,0.8026634603152959
3619,2,33,25590,12990,1,96,0.05032467532467533,0,1,0,0,0.6732642412215982
3620,6,34,6190,6720,0,24,0.1755223880597015,0,0,1,0,0.8103231766199523
3621,2,55,9630,11643,0,96,0.08587088915956151,0,1,0,0,0.6910231407418277
3622,16,64,25840,25840,0,72,0.1670588235294118,0,1,1,0,0.7866248878661202
3623,1,25,9750,10522,0,60,0.073125,0,0,0,0,0.5818525610638803
3624,1,22,6008,6684,0,96,0.052,0,0,0,0,0.6084548603227098
3625,16,47,19300,16300,0,60,0.07430555555555556,0,1,1,0,0.8611261490814353
3626,7,49,16388,16388,0,60,0.149,0,0,0,0,0.7061628304739926
3627,4,67,9355,9355,0,60,0.164,0,1,1,0,0.807871003923292
3628,19,79,17874,17202,0,48,0.074,0,1,1,0,0.8206029813108018
3629,18,39,6150,7174,0,72,0.0580952380952381,0,0,1,0,0.7707373642221795
3630,2,60,13746,13885,0,72,0.1113989637305699,0,0,0,0,0.6484420025947184
3631,1,44,21790,20790,0,48,0.1436363636363636,0,1,0,0,0.673285147026052
3632,4,31,25499,25499,0,72,0.09899665551839465,0,1,0,0,0.6852701899301797
3633,19,77,3990,4154,0,48,0.05588235294117647,0,1,0,0,0.784637554731151
3634,0,28,21395,24372,0,60,0.1327272727272727,0,1,0,0,0.5491256186773351
3635,7,41,19600,18800,0,96,0.07628294036061026,0,1,0,0,0.79144633528505
3636,3,55,9950,10837,0,84,0.04,0,1,1,0,0.8350846861796998
3637,15,75,8450,3450,1,36,0.05722222222222222,0,0,1,0,0.810548534553964
3638,0,19,5400,4400,0,60,0.07904761904761905,0,0,0,0,0.5742764041052462
3639,2,57,10690,10690,0,84,0.10148849797023,0,0,0,0,0.6597930315367997
3640,18,57,23230,23980,0,60,0.09607142857142857,0,1,0,0,0.7721815496232708
3641,1,55,18100,6100,1,24,0.0508,0,1,1,0,0.7802801553202966
3642,10,48,3636,4018,0,36,0.1,0,1,1,0,0.8850047753111578
3643,4,50,14395,9173,0,72,0.1112,0,0,0,0,0.7232028769135734
3644,27,58,5901,5901,0,60,0.03264705882352941,0,1,1,0,0.8024911924843604
3645,19,55,11100,7982,1,48,0.06521739130434782,0,1,1,0,0.8660627395043909
3646,6,63,10600,6002,0,48,0.1038461538461539,0,1,1,0,0.8600087132408051
3647,20,84,16280,2287,1,12,0.1068119891008174,0,1,0,0,0.8025704635290947
3648,23,52,13159,13004,0,60,0.07347826086956522,0,1,0,0,0.7869174960905239
3649,29,58,6680,6992,0,36,0.05902578796561605,0,1,1,0,0.8641712745909464
3650,3,44,14850,15965,0,36,0.2078260869565217,0,0,0,0,0.7154109371331328
3651,0,26,14790,9437,0,48,0.1747826086956522,0,0,0,0,0.6821276804155929
3652,7,30,18287,20112,0,60,0.1687898089171974,0,0,0,0,0.6326145417248665
3653,13,58,18900,8900,1,72,0.09927536231884058,0,1,1,0,0.8117709093636303
3654,32,52,12500,11021,0,84,0.07526315789473684,0,1,1,0,0.8477661301280713
3655,17,54,18889,18889,0,96,0.2058333333333333,0,1,0,0,0.7295250538363002
3656,26,55,18402,3500,1,36,0.06666666666666667,0,0,1,0,0.7955743850055783
3657,0,31,6300,6295,0,48,0.07111501316944688,0,1,0,0,0.6621504585904883
3658,4,31,16050,12800,0,60,0.06,0,1,1,0,0.8296251421878347
3659,2,21,14351,14351,0,60,0.105625,0,0,0,0,0.6032421269959463
3660,0,48,13000,14116,0,24,0.15625,0,0,1,0,0.7103535746505345
3661,2,45,7900,6519,0,60,0.06315789473684211,0,0,0,0,0.6826929939745523
3662,11,71,2830,2830,0,24,0.08266666666666667,0,1,1,0,0.8612950768338311
3663,20,43,21700,16700,0,72,0.1201298701298701,0,1,0,0,0.774368138245344
3664,13,47,20990,17795,0,60,0.1583333333333333,0,0,1,0,0.7742295196179033
3665,33,50,11500,11500,0,60,0.1095334685598377,0,0,1,0,0.7692829253902711
3666,6,28,8600,5370,0,36,0.09294117647058824,0,0,0,0,0.7896626210619903
3667,17,67,18500,18500,0,72,0.2312,0,1,1,0,0.7934389005260586
3668,0,25,21495,21495,0,72,0.1368421052631579,0,0,0,1,0.4951472090038489
3669,30,58,7970,7970,0,48,0.061,0,1,1,0,0.8489874094600988
3670,0,31,23500,17317,0,96,0.1235294117647059,0,1,0,0,0.6341142484618756
3671,0,32,24600,18300,0,72,0.1467181467181467,0,1,0,0,0.6048454132246852
3672,10,63,18980,17727,0,48,0.1164,0,0,0,0,0.776798000915483
3673,3,24,13850,9514,0,36,0.1676470588235294,0,0,1,0,0.7375791192737224
3674,5,28,8500,7915,0,60,0.11,0,0,0,0,0.6979937615750647
3675,11,44,8225,9228,0,48,0.1341145833333333,0,1,0,0,0.765709362930046
3676,21,45,11770,9078,0,60,0.05593451568894952,0,0,0,0,0.7534530233317862
3677,4,28,6750,6899,0,36,0.1373333333333333,0,0,0,0,0.7553762014507958
3678,14,51,7500,6626,0,60,0.02598457166057653,0,1,0,0,0.7989699360095813
3679,27,64,12960,10690,0,48,0.1072727272727273,0,1,0,0,0.8310523479314552
3680,20,46,4810,2391,1,48,0.01577380952380952,0,1,1,0,0.8370362932431501
3681,2,47,17089,11766,0,36,0.125,0,0,0,0,0.7456653002904678
3682,0,23,7749,8671,0,60,0.104,0,0,0,0,0.5740133123416893
3683,28,54,7157,7614,0,24,0.1964705882352941,0,1,0,0,0.8205663812365984
3684,6,55,12200,6737,0,60,0.1377777777777778,0,1,0,0,0.7867856363576934
3685,2,65,4625,5006,0,96,0.08235294117647059,0,1,1,0,0.7541168071487315
3686,2,20,27500,27000,0,72,0.1798701298701299,0,0,0,1,0.3829876636160354
3687,6,25,13950,7950,0,48,0.1076470588235294,0,0,0,0,0.8075834452360751
3688,6,51,10205,10205,0,36,0.2006666666666667,0,1,1,0,0.8278299574782813
3689,11,75,18300,18300,0,84,0.1004166666666667,0,0,1,0,0.6976036813332928
3690,19,80,7800,2374,1,36,0.04827586206896552,0,1,0,0,0.8099601064694761
3691,3,41,17990,17990,0,60,0.108695652173913,0,1,0,0,0.7473235057421884
3692,3,36,15890,17035,0,48,0.1367567567567567,0,1,0,0,0.7470187865356488
3693,13,38,10990,6057,0,48,0.07411764705882352,0,0,0,0,0.823316619121587
3694,4,42,10990,12252,0,96,0.07192118226600985,0,1,0,0,0.7482697316824121
3695,2,22,12500,5914,0,48,0.07529411764705882,0,0,0,0,0.738460359751677
3696,1,22,16950,16373,0,72,0.1013422818791946,0,0,0,0,0.592541696837678
3697,12,53,20279,7279,1,48,0.08736842105263158,0,1,1,0,0.874544432938964
3698,5,24,19100,17990,0,48,0.22,0,0,1,0,0.6893859900372326
3699,4,62,11931,12839,0,24,0.23125,0,1,0,0,0.7667898755066463
3700,2,33,11200,12463,0,48,0.1392857142857143,0,1,0,0,0.7142460677524753
3701,25,85,6854,6854,0,36,0.213265306122449,0,1,1,0,0.8415428335135694
3702,0,37,14990,13928,0,72,0.1089351285189718,0,0,0,0,0.6334861280925898
3703,4,64,12100,12100,0,60,0.1776,0,1,1,0,0.8006136633273153
3704,2,32,10490,11629,0,72,0.09102815979043877,0,0,1,0,0.6318505850489105
3705,0,43,9980,11102,0,96,0.04850746268656717,0,1,0,0,0.6586418003854402
3706,1,44,18500,14800,0,60,0.07247706422018349,0,1,1,0,0.8044822739468243
3707,23,42,15547,10329,0,60,0.08245948522402288,0,1,1,0,0.8549513029279496
3708,2,25,6471,6471,0,48,0.07567567567567568,0,1,0,0,0.6765130043983149
3709,0,28,13000,13000,0,96,0.1023081721771678,0,0,0,0,0.5693655460803524
3710,40,56,9500,4000,1,24,0.1,0,1,1,0,0.8466512917242268
3711,1,50,11000,7000,0,36,0.04746543778801843,0,1,1,0,0.8349724859674443
3712,0,47,23990,27719,0,72,0.1319727891156462,0,1,1,0,0.7531235739468896
3713,10,70,8508,9573,0,48,0.2075471698113208,0,0,0,0,0.6785393444460418
3714,20,50,6300,6300,0,24,0.02631578947368421,0,0,1,0,0.8388634039755983
